Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI,UNIFORM_BOOLEAN_9,100,28,19.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,26,4.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_9,100,27,21.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,24,4.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_9,100,30,20.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,105.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,126.0,3,,
PICT,UNIFORM_ALL_0,100,386,207.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,2506.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1773.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,25.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,107.0,3,,
PICT,UNIFORM_ALL_0,100,386,182.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,1691.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1798.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,14.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,93.0,3,,
PICT,UNIFORM_ALL_0,100,386,177.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,1746.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1737.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,15.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,94.0,3,,
PICT,UNIFORM_ALL_0,100,386,187.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,1698.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1733.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_0,0,411,13.0,2,,
PICT w SEEDS,UNIFORM_ALL_0,0,411,83.0,3,,
PICT,UNIFORM_ALL_0,100,386,177.0,3,,
ACTS w SEEDS,UNIFORM_ALL_0,0,8898,1692.0,3,,
ACTS,UNIFORM_ALL_0,100,8898,1747.0,3,,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_0,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_0,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,29.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,96.0,3,,
PICT,UNIFORM_ALL_1,100,12,37.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,21.0,3,,
ACTS,UNIFORM_ALL_1,100,31,12.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,37,128.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,51,126.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,36,55.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,52,115.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,38,52.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,53,98.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,40,50.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,55,110.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,3.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,44.0,3,,
PICT,UNIFORM_ALL_1,100,12,43.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,12.0,3,,
ACTS,UNIFORM_ALL_1,100,31,10.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,38,46.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,62,105.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,37,46.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,58,108.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,38,50.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,53,92.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,40,43.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,49,83.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,2.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,44.0,3,,
PICT,UNIFORM_ALL_1,100,12,48.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,6.0,3,,
ACTS,UNIFORM_ALL_1,100,31,10.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,38,43.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,50,93.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,39,41.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,65,103.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,38,45.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,57,97.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,41,43.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,58,104.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,40.0,3,,
PICT,UNIFORM_ALL_1,100,12,39.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,8.0,3,,
ACTS,UNIFORM_ALL_1,100,31,7.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,37,42.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,57,97.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,38,42.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,55,84.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,39,49.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,56,77.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,40,42.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,52,82.0,3,RANDOM,
ACTS,UNIFORM_ALL_1,0,12,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_1,0,12,42.0,3,,
PICT,UNIFORM_ALL_1,100,12,33.0,3,,
ACTS w SEEDS,UNIFORM_ALL_1,0,31,5.0,3,,
ACTS,UNIFORM_ALL_1,100,31,5.0,3,,
pMEDICI+,UNIFORM_ALL_1,0,38,41.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_1,100,51,91.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_1,0,38,44.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_1,100,56,96.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_1,0,39,42.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_1,100,49,82.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_1,0,41,43.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_1,100,52,96.0,3,RANDOM,
ACTS,UNIFORM_ALL_2,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,57.0,3,,
PICT,UNIFORM_ALL_2,100,10,42.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,2.0,3,,
ACTS,UNIFORM_ALL_2,100,26,2.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,29,9.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,35,33.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,30,9.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,35,35.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,30,10.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,35,35.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,29,9.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,40,38.0,3,RANDOM,
ACTS,UNIFORM_ALL_2,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,38.0,3,,
PICT,UNIFORM_ALL_2,100,10,41.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,2.0,3,,
ACTS,UNIFORM_ALL_2,100,26,2.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,35,10.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,33,35.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,30,16.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,34,35.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,31,10.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,40,34.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,31,10.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,36,31.0,3,RANDOM,
ACTS,UNIFORM_ALL_2,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,42.0,3,,
PICT,UNIFORM_ALL_2,100,10,32.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,1.0,3,,
ACTS,UNIFORM_ALL_2,100,26,1.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,32,9.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,30,31.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,31,10.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,35,33.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,30,9.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,38,40.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,31,9.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,33,28.0,3,RANDOM,
ACTS,UNIFORM_ALL_2,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,34.0,3,,
PICT,UNIFORM_ALL_2,100,10,33.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,1.0,3,,
ACTS,UNIFORM_ALL_2,100,26,1.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,29,9.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,32,29.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,32,9.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,35,30.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,31,9.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,34,27.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,31,9.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,33,27.0,3,RANDOM,
ACTS,UNIFORM_ALL_2,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,33.0,3,,
PICT,UNIFORM_ALL_2,100,10,34.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,2.0,3,,
ACTS,UNIFORM_ALL_2,100,26,2.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,33,9.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,42,28.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,29,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,38,29.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,30,9.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,33,27.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,31,9.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,35,25.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,3.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,57.0,3,,
PICT,UNIFORM_ALL_3,100,143,53.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,84.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,74.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2523,12253.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2566,14526.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2517,12467.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2563,14489.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2544,12388.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2564,14415.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2547,12454.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2553,14352.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,2.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,48.0,3,,
PICT,UNIFORM_ALL_3,100,143,41.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,53.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,52.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2510,12333.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2535,14364.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2530,12446.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2568,14487.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2523,12175.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2559,14116.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2524,12395.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2557,14083.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,2.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,56.0,3,,
PICT,UNIFORM_ALL_3,100,143,44.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,52.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,66.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2544,11906.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2573,13982.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2523,12098.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2539,14245.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2541,12255.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2568,14460.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2556,12384.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2540,14075.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,54.0,3,,
PICT,UNIFORM_ALL_3,100,143,45.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,52.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,54.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2536,12316.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2558,14288.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2541,12412.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2570,14067.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2567,11995.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2556,14160.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2536,12272.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2569,14312.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,42.0,3,,
PICT,UNIFORM_ALL_3,100,143,43.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,50.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,59.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2523,12427.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2567,14444.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2537,12262.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2550,14235.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2534,12411.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2583,14744.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2545,12496.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2571,14310.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,38.0,3,,
PICT,UNIFORM_ALL_4,100,18,31.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,1.0,3,,
ACTS,UNIFORM_ALL_4,100,73,0.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,89,18.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,84,31.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,83,18.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,84,35.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,82,18.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,88,38.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,82,17.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,83,34.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,28.0,3,,
PICT,UNIFORM_ALL_4,100,18,30.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,0.0,3,,
ACTS,UNIFORM_ALL_4,100,73,1.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,84,19.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,87,33.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,83,17.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,87,34.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,84,18.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,89,34.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,83,15.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,87,33.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,32.0,3,,
PICT,UNIFORM_ALL_4,100,18,37.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,1.0,3,,
ACTS,UNIFORM_ALL_4,100,73,1.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,84,20.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,85,36.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,86,18.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,85,33.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,86,19.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,88,36.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,87,18.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,86,36.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,30.0,3,,
PICT,UNIFORM_ALL_4,100,18,33.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,1.0,3,,
ACTS,UNIFORM_ALL_4,100,73,1.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,80,18.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,87,34.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,84,18.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,86,36.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,86,20.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,88,37.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,79,17.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,88,35.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,32.0,3,,
PICT,UNIFORM_ALL_4,100,18,33.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,1.0,3,,
ACTS,UNIFORM_ALL_4,100,73,1.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,84,18.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,87,37.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,83,18.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,85,35.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,83,18.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,87,35.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,83,18.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,86,35.0,3,RANDOM,
ACTS,UNIFORM_ALL_5,0,97,2.0,2,,
PICT w SEEDS,UNIFORM_ALL_5,0,97,47.0,3,,
PICT,UNIFORM_ALL_5,100,111,51.0,3,,
ACTS w SEEDS,UNIFORM_ALL_5,0,1204,144.0,3,,
ACTS,UNIFORM_ALL_5,100,1204,147.0,3,,
pMEDICI+,UNIFORM_ALL_5,0,1605,19269.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_5,100,1601,21247.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_5,0,1594,19004.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_5,100,1607,21509.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_5,0,1606,20493.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_5,100,1612,21531.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_5,0,1595,19191.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_5,100,1603,21170.0,3,RANDOM,
ACTS,UNIFORM_ALL_5,0,97,3.0,2,,
PICT w SEEDS,UNIFORM_ALL_5,0,97,44.0,3,,
PICT,UNIFORM_ALL_5,100,111,50.0,3,,
ACTS w SEEDS,UNIFORM_ALL_5,0,1204,148.0,3,,
ACTS,UNIFORM_ALL_5,100,1204,141.0,3,,
pMEDICI+,UNIFORM_ALL_5,0,1604,18512.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_5,100,1600,21217.0,3,AS_DECLARED,
