Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI+,UNIFORM_BOOLEAN_7,0,38,4831.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_7,100,82,8752.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,39,3371.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_7,100,65,3924.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,38,4865.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_7,100,83,9257.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_7,0,12,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_7,0,12,5580.0,3,,
PICT,UNIFORM_BOOLEAN_7,100,12,4771.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_7,0,32,6.0,3,,
ACTS,UNIFORM_BOOLEAN_7,100,32,6.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_7,0,40,2329.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_7,100,87,10141.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_7,0,40,4219.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_7,100,80,9577.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,40,3856.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_7,100,87,13743.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_7,0,40,2562.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_7,100,86,10154.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_8,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_8,0,10,8249.0,3,,
PICT,UNIFORM_BOOLEAN_8,100,9,11687.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_8,0,20,0.0,3,,
ACTS,UNIFORM_BOOLEAN_8,100,20,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,2132.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,2488.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,764.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,2013.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,21,2148.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_8,100,23,1335.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,21,802.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_8,100,28,1823.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_8,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_8,0,10,5455.0,3,,
PICT,UNIFORM_BOOLEAN_8,100,9,8120.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_8,0,20,0.0,3,,
ACTS,UNIFORM_BOOLEAN_8,100,20,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,2244.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_8,100,27,1780.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,1597.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_8,100,28,2119.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,1714.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,973.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,1862.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,2016.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_8,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_8,0,10,4448.0,3,,
PICT,UNIFORM_BOOLEAN_8,100,9,5954.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_8,0,20,1.0,3,,
ACTS,UNIFORM_BOOLEAN_8,100,20,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,1027.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,2010.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,2027.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,989.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,1913.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,2088.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,23,1015.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,2069.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_8,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_8,0,10,4445.0,3,,
PICT,UNIFORM_BOOLEAN_8,100,9,13549.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_8,0,20,0.0,3,,
ACTS,UNIFORM_BOOLEAN_8,100,20,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,998.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,1648.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_8,0,21,1688.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_8,100,23,1506.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,2705.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_8,100,25,1419.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,1353.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_8,100,27,1921.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_8,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_8,0,10,6712.0,3,,
PICT,UNIFORM_BOOLEAN_8,100,9,3935.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_8,0,20,0.0,3,,
ACTS,UNIFORM_BOOLEAN_8,100,20,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,1984.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_8,100,26,1971.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,2170.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_8,100,27,2228.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,1629.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_8,100,25,1828.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_8,0,22,1527.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_8,100,24,2169.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_9,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_9,0,10,11916.0,3,,
PICT,UNIFORM_BOOLEAN_9,100,9,4205.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_9,0,23,1.0,3,,
ACTS,UNIFORM_BOOLEAN_9,100,23,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,2041.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_9,100,35,2505.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,2053.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_9,100,35,1932.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,2015.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_9,100,30,1452.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,26,2008.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_9,100,36,4607.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_9,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_9,0,10,13461.0,3,,
PICT,UNIFORM_BOOLEAN_9,100,9,7612.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_9,0,23,1.0,3,,
ACTS,UNIFORM_BOOLEAN_9,100,23,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,2383.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_9,100,29,1946.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,1965.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_9,100,35,1870.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,1911.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_9,100,33,1259.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,25,1913.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_9,100,34,4419.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_9,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_9,0,10,2611.0,3,,
PICT,UNIFORM_BOOLEAN_9,100,9,10470.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_9,0,23,1.0,3,,
ACTS,UNIFORM_BOOLEAN_9,100,23,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,2109.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_9,100,28,1707.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,3946.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_9,100,33,1251.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,1896.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_9,100,36,1954.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,24,1988.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_9,100,34,3063.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_9,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_9,0,10,6574.0,3,,
PICT,UNIFORM_BOOLEAN_9,100,9,7455.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_9,0,23,1.0,3,,
ACTS,UNIFORM_BOOLEAN_9,100,23,0.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,1891.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_9,100,34,2017.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,3660.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_9,100,36,2207.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,26,2461.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_9,100,34,3432.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,26,1625.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_9,100,35,1611.0,3,RANDOM,
ACTS,UNIFORM_BOOLEAN_9,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_9,0,10,11647.0,3,,
PICT,UNIFORM_BOOLEAN_9,100,9,7499.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_9,0,23,1.0,3,,
ACTS,UNIFORM_BOOLEAN_9,100,23,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_9,0,25,1022.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_9,100,37,1455.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_9,0,26,217.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_9,100,34,1570.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,26,1577.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_9,100,34,3206.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,26,2093.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_9,100,34,1596.0,3,RANDOM,
